KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y11M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y11M,2019-10-03,0.2562159289727026,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 11-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y1M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y1M,2019-10-03,0.2558895911907083,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 1-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y2M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y2M,2019-10-03,0.2559263890600641,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 2-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y3M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y3M,2019-10-03,0.25596219489447036,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 3-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y4M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y4M,2019-10-03,0.2559970348358731,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 4-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y5M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y5M,2019-10-03,0.256030934357491,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 5-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y6M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y6M,2019-10-03,0.25606391828024155,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 6-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y7M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y7M,2019-10-03,0.25609601078878547,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 7-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y8M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y8M,2019-10-03,0.2561272354472006,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 8-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_28Y9M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_28Y9M,2019-10-03,0.2561576152142905,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 28-year 9-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 28-year 9-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y,2019-10-03,0.25624390598809416,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y10M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y10M,2019-10-03,0.25648510007927466,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 10-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y11M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y11M,2019-10-03,0.2565057566048686,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 11-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y1M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y1M,2019-10-03,0.2562711241884881,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 1-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y2M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y2M,2019-10-03,0.25629760372373206,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 2-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y3M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y3M,2019-10-03,0.25632336422302465,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 3-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y4M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y4M,2019-10-03,0.25634842480788256,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 4-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y5M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y5M,2019-10-03,0.25637280410480173,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 5-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y6M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y6M,2019-10-03,0.2563965202576175,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 6-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y7M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y7M,2019-10-03,0.25641959093957334,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 7-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y8M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y8M,2019-10-03,0.2564420333651011,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 8-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_29Y9M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_29Y9M,2019-10-03,0.2564638643013225,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 29-year 9-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 29-year 9-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y,2019-10-03,-0.8627453251121482,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y10M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y10M,2019-10-03,-0.8323740981842738,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 10-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y11M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y11M,2019-10-03,-0.8269242477514354,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 11-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y1M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y1M,2019-10-03,-0.8619275918192759,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 1-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y2M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y2M,2019-10-03,-0.8605733791631254,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 2-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y3M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y3M,2019-10-03,-0.8586986987488165,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 3-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y4M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y4M,2019-10-03,-0.8563197443824873,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 4-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_A.SV_C_YM.IF_2Y5M,B,U2,EUR,4F,G_N_A,SV_C_YM,IF_2Y5M,2019-10-03,-0.8534528414555336,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Yield curve instantaneous forward rate, 2-year 5-month residual maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers whose rating is triple A - Svensson model - continuous compounding - yield error minimisation - Yield curve instantaneous forward rate, 2-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
